case_id,cores,baseline_B,old_M,old_B_over_M,new_M,new_B_over_M,delta_B_over_M,old_extra_ddr_bytes,new_extra_ddr_bytes,delta_extra_ddr_bytes,old_spill_bytes,new_spill_bytes,old_solver_wall_s,new_solver_wall_s,old_E0_wall_s,new_E0_wall_s,old_route,new_route,new_active_cores,new_feed,new_feed_sha256
057,4,59726,19328,3.0901283112582782,19328,3.0901283112582782,0.0,14112,14112,0,0,0,0.2849195000017062,0.22697808398515917,0.3011845829896629,0.3102214999962598,component_envelope,component_envelope,4,s03/board-feed-057-k4.json,273b7370cb0daf2aed428e02ac6c83db021f69e7436bfeee8f9164b8af16c73c
057,5,59726,16210,3.684515731030228,16210,3.684515731030228,0.0,14112,14112,0,0,0,0.28101116698235273,0.24259970799903385,0.303696500021033,0.2949468749866355,component_envelope,component_envelope,5,s03/board-feed-057-k5.json,750adad5a5149fb85f09fd62e5e72e3f07495b8aa78866fcbe61e6967398e78d
058,1,4539717,4519395,1.0044966195696547,4519395,1.0044966195696547,0.0,30490624,30490624,0,30490624,30490624,0.5640772499900777,0.7350156670145225,7.8775067499955185,7.729281792009715,component_envelope,component_envelope,1,s03/board-feed-058-k1.json,545f26571a86ffb6a94c41207364c780b723bab4fb0a0b6e91217e71ddc88f15
058,2,4539717,2265259,2.004060904293946,2265259,2.004060904293946,0.0,35201024,35201024,0,28577792,28577792,0.5783265409991145,0.7612307500094175,5.38467974998639,5.66558074997738,component_envelope,component_envelope,2,s03/board-feed-058-k2.json,8341b571b212a1b72c7232600fa484a92e293d466bb6fef416875f393b6b9363
058,3,4539717,1509251,3.0079271108649257,1509251,3.0079271108649257,0.0,35782656,35782656,0,26591232,26591232,0.8447789999772795,0.7563008750148583,4.813446792017203,5.444696499995189,component_envelope,component_envelope,3,s03/board-feed-058-k3.json,6ebb4dcfd5fede2e8e7a68c926e7881429c564cac9a5d0b8e5ced0b048b351f3
058,4,4539717,1158637,3.9181529676680444,1158637,3.9181529676680444,0.0,44392448,44392448,0,24522752,24522752,0.5838598329864908,0.8519650419766549,4.776112291001482,5.308815249998588,component_envelope,component_envelope,4,s03/board-feed-058-k4.json,a6056f2091e8aea508994fe8f26bce3844fb9459d003227de818c571f1fd4aff
058,5,4539717,1082199,4.19490038338605,1082199,4.19490038338605,0.0,41074688,41074688,0,22691840,22691840,0.854668167012278,0.7485501659975853,3.985243500006618,4.106151791987941,component_envelope,component_envelope,5,s03/board-feed-058-k5.json,545dfafb32ed73314ab165fa1dd485154a708ce31fa218b76d831e45add9e0ae
059,1,829473,826573,1.0035084620475143,826573,1.0035084620475143,0.0,1691648,1691648,0,1691648,1691648,0.2985331670206506,0.31732712499797344,0.5639809170097578,0.5877839590248186,component_envelope,component_envelope,1,s03/board-feed-059-k1.json,a18fc7c74e494d3420b7f374421aed23a615f1613991329fabc725ae8ff4024d
059,2,829473,369318,2.2459587672412393,369318,2.2459587672412393,0.0,360448,360448,0,0,0,0.2887709999922663,0.3746419590024743,0.5719169169897214,0.5965257499774452,component_envelope,component_envelope,2,s03/board-feed-059-k2.json,8c8c7b4759adfebc733625f8726a7b81549f48951f948f260577b955314cdb81
059,3,829473,264422,3.1369288485829467,264422,3.1369288485829467,0.0,2998272,2998272,0,835584,835584,0.29179541699704714,0.31384220902691595,0.5725165840121917,0.5789028750150464,component_envelope,component_envelope,3,s03/board-feed-059-k3.json,c8bdf9474c02340b6cfdc3d8e0347ec3b6a72f405e6416c5cb35250a7cc397df
059,4,829473,185216,4.478408992743607,185216,4.478408992743607,0.0,1081344,1081344,0,0,0,0.2812289999856148,0.31704854100826196,0.5707832910120487,0.5506908330135047,component_envelope,component_envelope,4,s03/board-feed-059-k4.json,01296962849da8ab6bf8a8a973dc04aece3eca6e6ab6ce2d1fac9070ace46ecd
059,5,829473,150867,5.498041321163674,150867,5.498041321163674,0.0,4325376,4325376,0,0,0,0.2846879999851808,0.303211625025142,0.5723642910015769,0.6382143749797251,component_envelope,component_envelope,5,s03/board-feed-059-k5.json,c7160c993c380d15fa771eeac82260c76c14cc33d206f0ceed1e937b1f462241
060,1,888789,864899,1.0276217223051478,864899,1.0276217223051478,0.0,1219584,1219584,0,1219584,1219584,0.29104562499560416,0.38084974998491816,1.126219375000801,1.129720750002889,component_envelope,component_envelope,1,s03/board-feed-060-k1.json,83f2c2bb20282cdc8850bb2538216810e20ebf141c7f23c8d1383e424eb33325
060,2,888789,429368,2.069993571947607,429368,2.069993571947607,0.0,1954944,1954944,0,746496,746496,0.2906575409870129,0.32645816600415856,1.139629707991844,1.0959442919993307,component_envelope,component_envelope,2,s03/board-feed-060-k2.json,77c28313fbf364e1301fa5192b095b158c89256492a1669aea24a49efe4b043a
060,3,888789,288574,3.079934436227796,288574,3.079934436227796,0.0,2930816,2930816,0,647168,647168,0.28758795800968073,0.33905308300745673,1.1449368750036228,0.956294124975102,component_envelope,component_envelope,3,s03/board-feed-060-k3.json,216c3aed79eb17a2d0726b3357832b5cac9ec11f0b6aef8c764b1e373653cb7a
060,4,888789,216590,4.103555104113763,216590,4.103555104113763,0.0,3147008,3147008,0,207872,207872,0.28642041599960066,0.43530000001192093,1.1299064590130001,1.2628774580080062,component_envelope,component_envelope,4,s03/board-feed-060-k4.json,7a30071fa33fdfcf685a78689a2726063873ad15cd871ac21fc9a196e8efe238
060,5,888789,172962,5.138637388559337,172962,5.138637388559337,0.0,3598464,3598464,0,55296,55296,0.2879259589826688,0.38538583301124163,1.132757000013953,0.9526172500045504,component_envelope,component_envelope,5,s03/board-feed-060-k5.json,9e3f6560d16dd73526e26eadf98eb99d02b4b0ca152532d8da087f59fb2d6469
061,1,77191,73918,1.0442787954219541,73918,1.0442787954219541,0.0,0,0,0,0,0,0.28866129100788385,0.23832716600736603,0.2833300830097869,0.32976862500072457,component_envelope,component_envelope,1,s03/board-feed-061-k1.json,eee83b78f21505c23620f9156bc42adc1863e7501b9be7ceeda77e7e7fe266a0
061,2,77191,38942,1.9822043038364747,38942,1.9822043038364747,0.0,34560,34560,0,0,0,0.3033632499864325,0.2358456249930896,0.2840762500127312,0.31901441601803526,component_envelope,component_envelope,2,s03/board-feed-061-k2.json,cb4922527abc77f34f816d78864104d945b965fddc3bc66beb05f8822b40b6e4
061,3,77191,27307,2.826784341011462,27307,2.826784341011462,0.0,43008,43008,0,0,0,0.2918382080097217,0.23948933300562203,0.2896801660244819,0.3306177500053309,component_envelope,component_envelope,3,s03/board-feed-061-k3.json,6ce206b8b87dae03ba6055c65d40cccee119c082b2dfc1e46ec364348cefb6b1
061,4,77191,23779,3.2461836073846673,23779,3.2461836073846673,0.0,70656,70656,0,0,0,0.30138520800392143,0.28181445799418725,0.28204279099009,0.3670689169957768,component_envelope,component_envelope,4,s03/board-feed-061-k4.json,5c6377d5159e58f1b9a55fcaa609833b3a1e99f885ec7ba7d798cd444ab10fe8
061,5,77191,22503,3.4302537439452516,22503,3.4302537439452516,0.0,81408,81408,0,0,0,0.2872864170058165,0.2615752919809893,0.286043875006726,0.3550702919892501,component_envelope,component_envelope,5,s03/board-feed-061-k5.json,5d5111de4eb39b3c502308afc0153c6d083fd5aa48b11a8e1b79901bc49dc53d
062,1,2854809,2619177,1.0899641375897848,2619177,1.0899641375897848,0.0,0,0,0,0,0,1.6969712499994785,1.8187743329908699,8.34835783301969,8.196309541992377,tree_paired_leaves,tree_paired_leaves,1,s03/board-feed-062-k1.json,66b8f443f2971e880a8500b32c941ae226fa9116d4cee9ccc00319030292529c
062,2,2854809,1389508,2.0545466452873966,1389508,2.0545466452873966,0.0,6144,6144,0,0,0,1.7224350420001429,1.768817999982275,6.097570290992735,5.879920709005091,tree_paired_leaves,tree_paired_leaves,2,s03/board-feed-062-k2.json,48c8aca9de751be4fe3965eea77a506e8dcc3ae31e5e6fd0aabb3e30d14d2ee4
062,3,2854809,923516,3.091239350482287,923516,3.091239350482287,0.0,18432,18432,0,0,0,1.7116756250034086,1.5817974169913214,5.507982500013895,4.93481820798479,tree_paired_leaves,tree_paired_leaves,3,s03/board-feed-062-k3.json,ed8e0c667b9b30bf11680d5e2cc78e9929ee325146a45c8032824f79eec8b580
062,4,2854809,775354,3.6819426997216755,775354,3.6819426997216755,0.0,24576,24576,0,0,0,1.3737642920168582,1.9403264580178075,3.5700225420005154,5.245372791017871,tree_paired_leaves,tree_paired_leaves,4,s03/board-feed-062-k4.json,a6d08e81e01f5eb2ec2696eb128dea51e4bdc85ecc2953a3950c0f8fe06d6ef2
062,5,2854809,617306,4.624625388381127,617306,4.624625388381127,0.0,43008,43008,0,0,0,1.7090623750118539,2.0433142500114627,4.631752415996743,4.930741040996509,tree_paired_leaves,tree_paired_leaves,5,s03/board-feed-062-k5.json,a225ebceb504b3967e5b502e847253e117d2e36984165a120df68f1164fe482e
063,1,1070397,982413,1.089559075460117,982413,1.089559075460117,0.0,0,0,0,0,0,0.5656601660011802,0.7639100420055911,1.7118678749829996,1.9904354579921346,tree_paired_leaves,tree_paired_leaves,1,s03/board-feed-063-k1.json,3b06f177b15d580b04a15e84f8d2027bdfad56f8e63d77df4d284529266b5552
063,2,1070397,520672,2.055799044311966,520672,2.055799044311966,0.0,12288,12288,0,0,0,0.5638362499885261,0.667567083000904,1.7140264160116203,1.6731178750051185,tree_paired_leaves,tree_paired_leaves,2,s03/board-feed-063-k2.json,edb44ad2bbb9476ef9824651713accad5b3b639452279aab2c0870271f0506ac
063,3,1070397,367184,2.915151531657153,367184,2.915151531657153,0.0,15360,15360,0,0,0,0.5623787500080653,0.6733347499975935,1.4117619589960668,1.4304855840164237,tree_paired_leaves,tree_paired_leaves,3,s03/board-feed-063-k3.json,0446936f1dcca1b0d40afc33a1d6a7b209db7882287da25c16ca68981960f356
063,4,1070397,291142,3.6765461527364653,291142,3.6765461527364653,0.0,36864,36864,0,0,0,0.566506166011095,0.6683216659876052,1.4778274999989662,1.4209552500105929,tree_paired_leaves,tree_paired_leaves,4,s03/board-feed-063-k4.json,0aa394cdd817c8020c6166225c8a6173ea2464c6bb1e46481d973afd7aa40f1d
063,5,1070397,232764,4.598636387070165,232764,4.598636387070165,0.0,33792,33792,0,0,0,0.5762959580169991,0.7851292089908384,1.4628449580050074,1.3527932919969317,tree_paired_leaves,tree_paired_leaves,5,s03/board-feed-063-k5.json,6423e3d2b993b109373512d2573533cfa6c26001419550ef5d12ed9782510e5c
064,1,19116,17829,1.0721857647652702,17829,1.0721857647652702,0.0,0,0,0,0,0,0.2966533750004601,0.29414387501310557,0.3125044170010369,0.35315020798589103,component_envelope,component_envelope,1,s03/board-feed-064-k1.json,352368c8b4636dbb733980f1e703a3701b654e135312baa1d549c496fb526f1e
064,2,19116,16621,1.1501113049756333,16621,1.1501113049756333,0.0,72902,72902,0,0,0,0.2854265410278458,0.2671331249875948,0.30213429097784683,0.36480354200466536,dag_eft,dag_eft,2,s03/board-feed-064-k2.json,3502c22a0d10d85e6c021a05f7cdf44edfda6241f0e4b439a99afb1d9de61fbb
064,3,19116,14782,1.293194425652821,14782,1.293194425652821,0.0,98860,98860,0,0,0,0.28426529199350625,0.26465258398093283,0.2996323329862207,0.33019954201881774,dag_eft,dag_eft,3,s03/board-feed-064-k3.json,2679ebba14ab453093d7d8b1d4c8e38360a495b788d7d338649adb43f3d53b22
064,4,19116,13322,1.43491968172947,13322,1.43491968172947,0.0,114192,114192,0,0,0,0.28865366699756123,0.31478049998986535,0.2925978749990463,0.3914117499953136,dag_eft,dag_eft,4,s03/board-feed-064-k4.json,a5391ffdb4a640fe4564bf39538b08226133a66d63f78a464753f462dd93eef4
064,5,19116,13697,1.3956340804555742,13697,1.3956340804555742,0.0,122132,122132,0,0,0,0.2975667090213392,0.30801049998262897,0.2939780839951709,0.3809166249993723,dag_eft,dag_eft,5,s03/board-feed-064-k5.json,49b127ac9d43fae656ef404490c19bf96c73fe8bc2b2e2cbe649b79b55fdd810
065,1,53068,41549,1.277238922717755,41549,1.277238922717755,0.0,0,0,0,0,0,0.2905062500212807,0.3723398750007618,0.29753529201843776,0.3497872079897206,component_envelope,component_envelope,1,s03/board-feed-065-k1.json,79c37e5d661d0784dd9394dea96021732612aafcc8e7258bdddc425a5999a06c
065,2,53068,17097,3.1039363631046384,17097,3.1039363631046384,0.0,13968,13968,0,0,0,0.28967287502018735,0.2817985839792527,0.3056179170089308,0.34595899999840185,component_envelope,component_envelope,2,s03/board-feed-065-k2.json,8eaee508e0b789844bc742cac2f9ca95ea4a7b59b29f2871a5ee1a2a544110b5
065,3,53068,11636,4.560673771055345,11636,4.560673771055345,0.0,27936,27936,0,0,0,0.29286862499429844,0.3085767919837963,0.3019175830122549,0.40195058297831565,component_envelope,component_envelope,3,s03/board-feed-065-k3.json,82d13dfb76735730eeecef96d48d9fd0b6cde28f7c8afe3e50af0ec6c89efab7
065,4,53068,10779,4.923276741812784,10779,4.923276741812784,0.0,41904,41904,0,0,0,0.2895716250059195,0.28092037499300204,0.2983734169974923,0.33611699999892153,component_envelope,component_envelope,4,s03/board-feed-065-k4.json,0f97d5611a4cc879e85ddd3cc853a21f6005003b97c6b423c9045dd03625667a
065,5,53068,9429,5.628168416587124,9429,5.628168416587124,0.0,55728,55728,0,0,0,0.29143737500999123,0.3107105419912841,0.3081294579897076,0.3301231670193374,component_envelope,component_envelope,5,s03/board-feed-065-k5.json,1c3bede994f7078a4d2f4b5d48842f1e20e22abca054b13b1f461ba22992f963
066,1,359070,346060,1.0375946367681905,346060,1.0375946367681905,0.0,0,0,0,0,0,0.3047676669957582,0.3736634579836391,1.1334788329841103,1.2110862499976065,component_envelope,component_envelope,1,s03/board-feed-066-k1.json,7d60d9ce0b001f02d9effa68f92447a8614d455866edf00ab353389f5fab8c12
066,2,359070,245616,1.4619161618135625,245616,1.4619161618135625,0.0,0,0,0,0,0,0.31073770800139755,0.3263767499884125,1.1494343749945983,0.8889346249925438,component_envelope,component_envelope,2,s03/board-feed-066-k2.json,87181ec54237b0394d12586ea3acfbb66368b2e7137ac76d2662ec1bdce78a08
066,3,359070,247573,1.4503600958101246,247573,1.4503600958101246,0.0,12288,12288,0,0,0,0.30993600000510924,0.3582775419927202,0.8650790830142796,0.9454958749993239,component_envelope,component_envelope,3,s03/board-feed-066-k3.json,cc10f38c711e653e9a56a6fe11b4bf9cb3c05956b586917962abfa5e0cd8491f
066,4,359070,248283,1.44621258805476,248283,1.44621258805476,0.0,20784,20784,0,0,0,0.29177504099789076,0.31183041699114256,0.8687621249991935,0.8989784590085037,component_envelope,component_envelope,4,s03/board-feed-066-k4.json,99da93d234c29e9fb243e4d3460b686ffaab24e7f6370a16c1e31d30811584eb
066,5,359070,248898,1.4426391533881349,248898,1.4426391533881349,0.0,29280,29280,0,0,0,0.30403279201709665,0.3117629170010332,0.855079917004332,0.9442697920021601,component_envelope,component_envelope,5,s03/board-feed-066-k5.json,4af6408d626b8d0adc10d1fe0d81dbbac67016bd281ef45a78a9c87218a9e0f1
067,1,63834834,63834834,1.0,60623154,1.0529777780944884,0.05297777809448845,264449408,34181120,-230268288,264449408,34181120,0.29151712500606664,0.45974620900233276,2.8322530829755124,1.7464012920099776,component_envelope,active_core_shared_wave,1,s03/board-feed-067-k1.json,139be2c34a736181af275449562372d17dd8f268e3a2accffef233845691c6ef
067,2,63834834,33768704,1.890354868223548,30540678,2.090157723413999,0.19980285519045093,264024576,21760384,-242264192,260302976,18038784,0.2857739579922054,0.5376151250093244,1.9738110830076039,1.5605717499856837,component_envelope,active_core_shared_wave,2,s03/board-feed-067-k2.json,5b8b898bcf9b863a5a25b2079bed8cfb7faa20373a2d8855bcd8404c0bbf627f
067,3,63834834,23568859,2.7084397254869232,20263960,3.1501658116182623,0.441726086131339,263599744,17584896,-246014848,256156544,10141696,0.2979291249939706,0.46850237500621006,1.7040150839893613,1.43302566598868,component_envelope,active_core_shared_wave,3,s03/board-feed-067-k3.json,b06476628b8a431ccb7cba8d97366f3cde524648b4bb965c75ae760b29539107
067,4,63834834,18473155,3.4555458447677183,15224345,4.192944524050132,0.7373986792824136,263174912,16931968,-246242944,252010112,5767168,0.2852955410198774,0.4759802500193473,1.695779458998004,1.385637208004482,component_envelope,active_core_shared_wave,4,s03/board-feed-067-k4.json,f632e82a83b33fba02bdee9863f9568a6b7eaa19b179b95a56d232e3a405ba31
067,5,63834834,15931687,4.006784341168641,12592585,5.0692398741005125,1.062455532931872,262750080,17327616,-245422464,247863680,2441216,0.2839307080139406,0.4772491669864394,1.7141139580053277,1.394022666994715,component_envelope,active_core_shared_wave,5,s03/board-feed-067-k5.json,4ea4a7fab182fa53f2773224d066e7f836f37bc02dbe69cdd2b88a273ef7f44f
068,1,362095,341673,1.0597705993742554,341673,1.0597705993742554,0.0,0,0,0,0,0,0.2852505420160014,0.3434812919877004,1.129723499994725,1.175284124998143,component_envelope,component_envelope,1,s03/board-feed-068-k1.json,01d98c6f04138d2919490c73021fc93b9e016dc39a481ae32aa266c26e00675e
068,2,362095,292111,1.2395801595968656,292111,1.2395801595968656,0.0,0,0,0,0,0,0.28918354099732824,0.35198158299317583,1.1352900000056252,1.112530542013701,component_envelope,component_envelope,2,s03/board-feed-068-k2.json,4c9c71608015d00960176155d04340eaff39510412a9d6e7988d46051cc6c34a
068,3,362095,292959,1.235992067149328,292959,1.235992067149328,0.0,648,648,0,0,0,0.28671412498806603,0.42549970900290646,0.860794000007445,1.103654375008773,component_envelope,component_envelope,3,s03/board-feed-068-k3.json,1947b6e46c3b74f58ac6a92e29e2d941067ff46e56977baf0105f7268a244d02
068,4,362095,294340,1.2301929741115716,294340,1.2301929741115716,0.0,1296,1296,0,0,0,0.2981223749811761,0.3411007079994306,0.8481864999921527,1.1001852920162492,component_envelope,component_envelope,4,s03/board-feed-068-k4.json,2fe61b740dac402d426d84840bcbe15b75b4f66c3972daa284f5cb190915e00e
068,5,362095,295114,1.2269665281891067,295114,1.2269665281891067,0.0,1944,1944,0,0,0,0.29045658401446417,0.3768082919996232,0.8451696669799276,1.0236880829907022,component_envelope,component_envelope,5,s03/board-feed-068-k5.json,27d7b0001d6c3d0289e936caba56de312fb77a2d78abd417b17fe06294f8a69e
069,1,25144,24009,1.0472739389395642,24009,1.0472739389395642,0.0,0,0,0,0,0,0.2873822500114329,0.2903162080037873,0.2843351250048727,0.3775101669889409,component_envelope,component_envelope,1,s03/board-feed-069-k1.json,ff8ef7ac36dd0b11a3b792f9da0de3ae9336642c7ac9fa8e28c34db77fca5c14
069,2,25144,18971,1.3253913868536187,18971,1.3253913868536187,0.0,526470,526470,0,0,0,0.27812574998824857,0.258974374999525,0.2782122079806868,0.3425817090028431,dag_eft,dag_eft,2,s03/board-feed-069-k2.json,3f1327bc1362e218cae3c7035f9c45f530bd4a74cd1b88c301fb3794775eb91f
069,3,25144,20997,1.1975044053912465,20997,1.1975044053912465,0.0,676650,676650,0,0,0,0.2898081250023097,0.257011625013547,0.28440412497729994,0.37977704100194387,dag_eft,dag_eft,3,s03/board-feed-069-k3.json,0a4fb83c586963848969e669e684b005cf521c7fa9ffca5d0084daf27be81468
069,4,25144,18379,1.3680831383644376,18379,1.3680831383644376,0.0,724460,724460,0,0,0,0.2966855420090724,0.27435433299979195,0.28587087499909103,0.40065695901284926,dag_eft,dag_eft,4,s03/board-feed-069-k4.json,cf3f5823544d89479491dcadbf93a0f1d7f8ae2b382fb8e941e1369ceb576674
069,5,25144,19824,1.268361581920904,19824,1.268361581920904,0.0,763410,763410,0,0,0,0.28094125000643544,0.25872020798851736,0.280977582995547,0.4242766250099521,dag_eft,dag_eft,5,s03/board-feed-069-k5.json,48fd68ea931607b7389e102f9beacec9aeeb33ec70cf09f7071efffbec90f6f6
070,1,117300,98267,1.193686588580093,98267,1.193686588580093,0.0,0,0,0,0,0,0.2809367080044467,0.2681092919956427,0.28178012499120086,0.3724521249823738,component_envelope,component_envelope,1,s03/board-feed-070-k1.json,ddf2080f89088943590930aa9d6f938237f12100d979ecd8796de12d65f28d42
070,2,117300,52465,2.2357762317735634,52465,2.2357762317735634,0.0,129536,129536,0,0,0,0.2877966249943711,0.2638152920117136,0.2811908339790534,0.32788662498933263,component_envelope,component_envelope,2,s03/board-feed-070-k2.json,365ddc09651baf915f63d5755773fa0d00208d7493b0fea2040357d4ae69de57
070,3,117300,36663,3.199410850175927,36663,3.199410850175927,0.0,259072,259072,0,0,0,0.30321149999508634,0.2478549160005059,0.2764997500053141,0.33545691598556004,component_envelope,component_envelope,3,s03/board-feed-070-k3.json,ee6a1d58e9c573fb4c85ff750112b0a756d8a8b95b96186a45875e354eecc465
070,4,117300,31379,3.738168839032474,31379,3.738168839032474,0.0,287232,287232,0,0,0,0.2844246249878779,0.2453055000223685,0.2824760420189705,0.32838987500872463,component_envelope,component_envelope,4,s03/board-feed-070-k4.json,6e6851e7868f6f8e7cc4dc32c452aebd7cf5fec37897ee7a855449fb183058f9
070,5,117300,29585,3.9648470508703735,29585,3.9648470508703735,0.0,361472,361472,0,0,0,0.2795202910201624,0.24667558301007375,0.2814172090147622,0.30493354197824374,component_envelope,component_envelope,5,s03/board-feed-070-k5.json,62bc3e149d150aa81338b11be56baa7654bcdff8050624c2a382cd617be342a8
071,1,18919,18205,1.0392199945070035,18205,1.0392199945070035,0.0,0,0,0,0,0,0.2789643750002142,0.2329470420081634,0.27885170801891945,0.23262204098864459,component_envelope,component_envelope,1,s03/board-feed-071-k1.json,7c2d2bc7b014b725be2999d78d8ca9d7135c8cda99201516ccb2a3963371a6a8
071,2,18919,16870,1.1214582098399526,16870,1.1214582098399526,0.0,359076,359076,0,0,0,0.27903079200768843,0.23043612501351163,0.281713917007437,0.29704170901095495,dag_eft,dag_eft,2,s03/board-feed-071-k2.json,ca6805a1b8f1eb98d232a8f1ef1f9f13f5d9ade434076f4796feecc4c5212970
071,3,18919,15390,1.229304743339831,15390,1.229304743339831,0.0,411722,411722,0,0,0,0.27952758301398717,0.23890754199237563,0.2805905829882249,0.2993605000083335,dag_eft,dag_eft,3,s03/board-feed-071-k3.json,b31c7d045cbdd66f541b214027d35c11357721a9a64e3c1a2549139c1424e162
071,4,18919,13146,1.4391449870683097,13146,1.4391449870683097,0.0,426124,426124,0,0,0,0.2794816250097938,0.2631207920203451,0.2821398749947548,0.3432861669862177,dag_eft,dag_eft,4,s03/board-feed-071-k4.json,71c9e231b86385d0a5ca054016c6f7f4e1d4f93900d7bb44096b811a6ce2627b
071,5,18919,11332,1.6695199435227674,11332,1.6695199435227674,0.0,420016,420016,0,0,0,0.2839555829996243,0.25113470799988136,0.28704283299157396,0.3535497499979101,dag_eft,dag_eft,5,s03/board-feed-071-k5.json,f9e71da456e4686e74a9a4730c415590292b0a91ef2470074708b85217f6d40c
072,1,23897828,23753369,1.00608162151651,23753369,1.00608162151651,0.0,87109680,87109680,0,87109680,87109680,1.1344426249852404,1.3626697910076473,16.975972541986266,17.848898750002263,component_envelope,component_envelope,1,s03/board-feed-072-k1.json,5352c64e0c7a605c7d9edd73087945ec36ff5e1bc69dec1ceedf58df63134e4d
072,2,23897828,12235759,1.9531136564556395,12235759,1.9531136564556395,0.0,90319648,90319648,0,79370696,79370696,1.116716374992393,1.1600297919940203,11.50707562500611,10.784537374973297,component_envelope,component_envelope,2,s03/board-feed-072-k2.json,53f2a4a2bd08beec8b0a6e27f50b5e9dc330c9e2ceaa82c2197f0eea49fbd132
072,3,23897828,8327225,2.8698429548859314,8327225,2.8698429548859314,0.0,93653792,93653792,0,73849288,73849288,1.1087222500063945,1.2292976250173524,9.807550500001526,9.532457875000546,component_envelope,component_envelope,3,s03/board-feed-072-k3.json,313b621aaeed9373a6a47674a602acaac62aeb8a6b72143143dfb6707867542b
072,4,23897828,6326553,3.7773852522850913,6326553,3.7773852522850913,0.0,98222768,98222768,0,67469312,67469312,1.118115958000999,1.3641898339847103,8.902308209013427,8.493483749974985,component_envelope,component_envelope,4,s03/board-feed-072-k4.json,0bd7700de3987ca807c4689fd79e64d9802eb32fd6316dafdf6af9951b4274ce
072,5,23897828,5087361,4.697490113243389,5087361,4.697490113243389,0.0,103942944,103942944,0,66427336,66427336,1.1162544160033576,1.122378000000026,8.566135416011093,7.628262125013862,component_envelope,component_envelope,5,s03/board-feed-072-k5.json,2ff4f55c3d8fdd6c48a131c03b70e683806ca2d3af115fd528fc373ebc6d6f64
073,1,10081626,10081626,1.0,8210935,1.2278292301668445,0.22782923016684453,141570432,188416,-141382016,141570432,188416,0.27915354099241085,0.30677154098520987,1.1284735419903882,0.8983090420078952,component_envelope,active_core_shared_wave,1,s03/board-feed-073-k1.json,9bf07f8227335bbd504f29d7e45c970a701602c304bf41ee74206a8b4ae5f061
073,2,10081626,5980423,1.6857713910872192,4236424,2.3797490525027714,0.6939776614155522,141121024,3721600,-137399424,137399424,0,0.28714454200235195,0.3060147499782033,0.8453717500087805,0.8603717919904739,component_envelope,active_core_shared_wave,2,s03/board-feed-073-k2.json,4c76c4f4cdddb0e3cecb838aa9a423d65a1fbae331da758bfb248c73305cb9d3
073,3,10081626,4515227,2.232806013961203,2854038,3.532407767520965,1.2996017535597622,140671616,7443200,-133228416,133228416,0,0.2841613749915268,0.35030179197201505,0.8468327079899609,0.7710084590071347,component_envelope,active_core_shared_wave,3,s03/board-feed-073-k3.json,f72d1305cec906441af932cd93b2e629816b9bb3a6793db6c9e124372ba9aa5c
073,4,10081626,3903787,2.5825246100773427,2222685,4.535787122331774,1.9532625122544314,140222208,11164800,-129057408,129057408,0,0.2871569170092698,0.29408466699533165,0.849149083980592,0.7713115419901442,component_envelope,active_core_shared_wave,4,s03/board-feed-073-k4.json,4ff691f0a0cc9a8d4377483ff851e23f90b0ba118546f0532adb630c572c95f9
073,5,10081626,3517515,2.8661216796516857,1846409,5.460126115069847,2.594004435418161,139772800,14886400,-124886400,124886400,0,0.28440233299625106,0.331757000007201,0.8430915000208188,0.6712850419862662,component_envelope,active_core_shared_wave,5,s03/board-feed-073-k5.json,5735d90fc156899c70b07330165c170f60a24b7b3aefcdb41c2c11abe83b4d0b
074,1,1682239,1725175,0.9751120900778182,1725175,0.9751120900778182,0.0,6029312,6029312,0,6029312,6029312,0.2805956249940209,0.2786157089867629,0.8398835830157623,0.7000249580014497,component_envelope,component_envelope,1,s03/board-feed-074-k1.json,10e6386b65656348c601c531a93c7ae469b822e07abf5f755a9730c38c7c8270
074,2,1682239,812465,2.0705371923713636,812465,2.0705371923713636,0.0,6078464,6078464,0,3792896,3792896,0.2823627920006402,0.2941337090160232,0.8622314580134116,0.6834090829943307,component_envelope,component_envelope,2,s03/board-feed-074-k2.json,877a8ef262436c87842e09e20cb391e70ded726034bfe4604987d60556ce121c
074,3,1682239,568858,2.95722131006332,568858,2.95722131006332,0.0,6848512,6848512,0,2277376,2277376,0.2895967499935068,0.2929731250042096,0.8544467500178143,0.6560690420155879,component_envelope,component_envelope,3,s03/board-feed-074-k3.json,d1b39bebce316cdf1057b2d97e97c1c11a8353808548b8770d0bf447d742fceb
074,4,1682239,455270,3.6950359127550683,455270,3.6950359127550683,0.0,7749632,7749632,0,1744896,1744896,0.2866642079898156,0.2861629169783555,0.8501234169816598,0.6659154589870013,component_envelope,component_envelope,4,s03/board-feed-074-k4.json,c9464605fc540bed6ed5403c502a15920c9d372c16c9ccf1f5e885181514183b
074,5,1682239,369653,4.550859860463732,369653,4.550859860463732,0.0,8282112,8282112,0,1482752,1482752,0.28468783397693187,0.28695154198794626,0.8472049589909147,0.6161468339851126,component_envelope,component_envelope,5,s03/board-feed-074-k5.json,1d04629bf63a8df43c2fe9313248233ec129feb6f41255147d3d1431a8fd3e82
